model date.run aoa L D Mp Cl Cd Cm Re svl A rho v
WingsBack 20090701K -1.000000e+01 1.087309e-01 2.381190e-02 2.030510e-03 2.238007e-01 4.901201e-02 2.866528e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701K -5.000000e+00 2.002866e-01 3.615986e-02 2.071729e-03 4.122497e-01 7.442779e-02 2.924717e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701K 0.000000e+00 1.951564e-01 5.884537e-02 1.455404e-03 4.016902e-01 1.211214e-01 2.054635e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701K 5.000000e+00 2.203772e-01 7.694240e-02 8.565369e-04 4.536022e-01 1.583705e-01 1.209197e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701K 1.000000e+01 2.448177e-01 9.965000e-02 4.094692e-04 5.039080e-01 2.051095e-01 5.780590e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701K 1.500000e+01 2.718693e-01 1.264617e-01 1.821108e-04 5.595883e-01 2.602961e-01 2.570909e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701K 2.000000e+01 2.986235e-01 1.574961e-01 -3.393871e-05 6.146564e-01 3.241741e-01 -4.791221e-04 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701K 2.500000e+01 3.263554e-01 1.934577e-01 -3.766228e-04 6.717371e-01 3.981938e-01 -5.316888e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701K 3.000000e+01 3.476760e-01 2.343362e-01 -8.105807e-04 7.156211e-01 4.823339e-01 -1.144319e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701L -1.500000e+01 -3.476294e-02 3.488395e-02 1.693594e-03 -7.155252e-02 7.180159e-02 2.390894e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701L -1.000000e+01 1.095537e-01 2.207666e-02 2.029909e-03 2.254943e-01 4.544037e-02 2.865678e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701L -5.000000e+00 1.932614e-01 3.288378e-02 2.035968e-03 3.977897e-01 6.768464e-02 2.874232e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701L 0.000000e+00 1.977861e-01 5.785874e-02 1.420510e-03 4.071029e-01 1.190906e-01 2.005374e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701L 5.000000e+00 2.193730e-01 7.609807e-02 8.577094e-04 4.515353e-01 1.566326e-01 1.210852e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701L 1.000000e+01 2.463633e-01 1.012373e-01 3.738050e-04 5.070894e-01 2.083767e-01 5.277109e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701L 1.500000e+01 2.748657e-01 1.273952e-01 1.582385e-04 5.657559e-01 2.622173e-01 2.233897e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701L 2.000000e+01 3.020372e-01 1.606596e-01 -6.617525e-05 6.216829e-01 3.306854e-01 -9.342142e-04 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701L 2.500000e+01 3.250419e-01 1.928422e-01 -3.976112e-04 6.690335e-01 3.969269e-01 -5.613187e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701L 3.000000e+01 3.458082e-01 2.332263e-01 -8.208538e-04 7.117767e-01 4.800494e-01 -1.158822e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701M -1.500000e+01 -3.970581e-02 3.998554e-02 1.715043e-03 -8.172642e-02 8.230220e-02 2.421173e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701M -1.000000e+01 9.876713e-02 2.417352e-02 1.995723e-03 2.032923e-01 4.975633e-02 2.817418e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701M -5.000000e+00 1.927669e-01 3.523514e-02 2.052361e-03 3.967718e-01 7.252446e-02 2.897375e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701M 0.000000e+00 1.962262e-01 5.822455e-02 1.356677e-03 4.038921e-01 1.198435e-01 1.915258e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701M 5.000000e+00 2.201064e-01 7.497848e-02 8.227888e-04 4.530447e-01 1.543281e-01 1.161554e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701M 1.000000e+01 2.442823e-01 9.793644e-02 3.899573e-04 5.028059e-01 2.015825e-01 5.505136e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701M 1.500000e+01 2.724132e-01 1.274585e-01 1.452667e-04 5.607079e-01 2.623477e-01 2.050770e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701M 2.000000e+01 2.965470e-01 1.559208e-01 -5.429686e-05 6.103824e-01 3.209316e-01 -7.665238e-04 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701M 2.500000e+01 3.226326e-01 1.925451e-01 -3.828906e-04 6.640744e-01 3.963155e-01 -5.405372e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701M 3.000000e+01 3.461637e-01 2.328469e-01 -8.278032e-04 7.125083e-01 4.792685e-01 -1.168633e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701N -1.500000e+01 -3.275211e-02 3.696419e-02 1.739029e-03 -6.741363e-02 7.608336e-02 2.455035e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701N -1.000000e+01 1.142675e-01 2.473735e-02 2.031549e-03 2.351967e-01 5.091687e-02 2.867994e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701N -5.000000e+00 1.935949e-01 3.595614e-02 2.002452e-03 3.984762e-01 7.400849e-02 2.826917e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701N 0.000000e+00 1.959762e-01 5.785044e-02 1.455173e-03 4.033775e-01 1.190735e-01 2.054308e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701N 5.000000e+00 2.207916e-01 7.786800e-02 7.819830e-04 4.544550e-01 1.602756e-01 1.103947e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701N 1.000000e+01 2.438741e-01 9.942567e-02 4.139629e-04 5.019657e-01 2.046478e-01 5.844029e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701N 1.500000e+01 2.682557e-01 1.251713e-01 1.367570e-04 5.521504e-01 2.576400e-01 1.930636e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701N 2.000000e+01 3.002860e-01 1.593648e-01 -7.097516e-05 6.180784e-01 3.280203e-01 -1.001976e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701N 2.500000e+01 3.257562e-01 1.934415e-01 -4.095476e-04 6.705037e-01 3.981604e-01 -5.781696e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701N 3.000000e+01 3.466798e-01 2.325450e-01 -8.224106e-04 7.135707e-01 4.786470e-01 -1.161020e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701O -1.500000e+01 -2.820856e-02 3.498553e-02 1.764512e-03 -5.806164e-02 7.201068e-02 2.491010e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701O -1.000000e+01 1.130325e-01 2.259672e-02 2.012734e-03 2.326546e-01 4.651080e-02 2.841433e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701O -5.000000e+00 2.002251e-01 3.481280e-02 1.992878e-03 4.121230e-01 7.165514e-02 2.813401e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701O 0.000000e+00 1.963480e-01 5.636065e-02 1.368251e-03 4.041428e-01 1.160071e-01 1.931598e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701O 5.000000e+00 2.231075e-01 7.532760e-02 7.618150e-04 4.592219e-01 1.550467e-01 1.075475e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701O 1.000000e+01 2.476996e-01 9.940367e-02 3.433278e-04 5.098399e-01 2.046025e-01 4.846854e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701O 1.500000e+01 2.710926e-01 1.266778e-01 1.440300e-04 5.579895e-01 2.607407e-01 2.033312e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701O 2.000000e+01 2.987719e-01 1.560411e-01 -5.558858e-05 6.149620e-01 3.211793e-01 -7.847594e-04 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701O 2.500000e+01 3.259684e-01 1.948561e-01 -3.882820e-04 6.709405e-01 4.010721e-01 -5.481484e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsBack 20090701O 3.000000e+01 3.463545e-01 2.336252e-01 -8.559773e-04 7.129011e-01 4.808705e-01 -1.208407e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090701P -1.500000e+01 -3.995354e-02 4.063548e-02 1.847618e-03 -8.223633e-02 8.363997e-02 2.608334e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090701P -1.000000e+01 1.021334e-01 3.519398e-02 2.667284e-03 2.102211e-01 7.243973e-02 3.765478e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090701P -5.000000e+00 2.026292e-01 4.915428e-02 2.852114e-03 4.170714e-01 1.011742e-01 4.026409e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090701P 0.000000e+00 1.909899e-01 6.932324e-02 2.529131e-03 3.931143e-01 1.426880e-01 3.570445e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090701P 5.000000e+00 2.174160e-01 8.950211e-02 1.940660e-03 4.475070e-01 1.842221e-01 2.739683e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090701P 1.000000e+01 2.454043e-01 1.118674e-01 1.447399e-03 5.051155e-01 2.302565e-01 2.043333e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090701P 1.500000e+01 2.706385e-01 1.392194e-01 1.307227e-03 5.570548e-01 2.865550e-01 1.845448e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090701P 2.000000e+01 2.956732e-01 1.691823e-01 1.271503e-03 6.085838e-01 3.482277e-01 1.795015e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090701P 2.500000e+01 3.180717e-01 2.006796e-01 1.105835e-03 6.546867e-01 4.130587e-01 1.561137e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090701P 3.000000e+01 3.412596e-01 2.411940e-01 8.550756e-04 7.024142e-01 4.964494e-01 1.207134e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702A -1.500000e+01 -1.163414e-02 3.877967e-02 2.142320e-03 -2.394653e-02 7.982016e-02 3.024372e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702A -1.000000e+01 1.235992e-01 3.642109e-02 2.834708e-03 2.544041e-01 7.496549e-02 4.001835e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702A -5.000000e+00 2.074859e-01 5.582452e-02 2.907533e-03 4.270681e-01 1.149036e-01 4.104645e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702A 0.000000e+00 1.957456e-01 7.388015e-02 2.588609e-03 4.029030e-01 1.520674e-01 3.654410e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702A 5.000000e+00 2.188597e-01 9.319752e-02 1.990644e-03 4.504787e-01 1.918283e-01 2.810247e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702A 1.000000e+01 2.477802e-01 1.151801e-01 1.578516e-03 5.100058e-01 2.370751e-01 2.228435e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702A 1.500000e+01 2.731005e-01 1.438558e-01 1.418122e-03 5.621224e-01 2.960982e-01 2.002002e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702A 2.000000e+01 2.994159e-01 1.735870e-01 1.332614e-03 6.162875e-01 3.572940e-01 1.881288e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702A 2.500000e+01 3.250057e-01 2.076024e-01 1.192810e-03 6.689589e-01 4.273078e-01 1.683924e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702A 3.000000e+01 3.483032e-01 2.472255e-01 9.520620e-04 7.169121e-01 5.088639e-01 1.344052e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702B -1.500000e+01 -1.628163e-02 3.784708e-02 2.067503e-03 -3.351246e-02 7.790061e-02 2.918751e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702B -1.000000e+01 1.133997e-01 3.741439e-02 2.803527e-03 2.334106e-01 7.701000e-02 3.957817e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702B -5.000000e+00 2.070360e-01 5.522749e-02 2.877762e-03 4.261419e-01 1.136747e-01 4.062616e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702B 0.000000e+00 1.933787e-01 7.334169e-02 2.600676e-03 3.980312e-01 1.509591e-01 3.671446e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702B 5.000000e+00 2.186042e-01 9.248879e-02 1.960191e-03 4.499528e-01 1.903696e-01 2.767255e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702B 1.000000e+01 2.437727e-01 1.145577e-01 1.559537e-03 5.017571e-01 2.357941e-01 2.201642e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702B 1.500000e+01 2.721273e-01 1.419531e-01 1.390590e-03 5.601193e-01 2.921819e-01 1.963135e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702B 2.000000e+01 2.976181e-01 1.725682e-01 1.338143e-03 6.125871e-01 3.551970e-01 1.889094e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702B 2.500000e+01 3.234103e-01 2.056081e-01 1.193468e-03 6.656750e-01 4.232030e-01 1.684852e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702B 3.000000e+01 3.437657e-01 2.426897e-01 9.647136e-04 7.075726e-01 4.995280e-01 1.361913e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702C -1.500000e+01 -2.693059e-02 3.969380e-02 1.965068e-03 -5.543120e-02 8.170170e-02 2.774141e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702C -1.000000e+01 1.145870e-01 3.441596e-02 2.779002e-03 2.358543e-01 7.083833e-02 3.923194e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702C -5.000000e+00 2.068086e-01 5.274081e-02 2.854166e-03 4.256739e-01 1.085564e-01 4.029305e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702C 0.000000e+00 1.925296e-01 7.238461e-02 2.612173e-03 3.962835e-01 1.489892e-01 3.687677e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702C 5.000000e+00 2.166862e-01 9.201548e-02 1.956301e-03 4.460050e-01 1.893954e-01 2.761765e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702C 1.000000e+01 2.451268e-01 1.134558e-01 1.579155e-03 5.045443e-01 2.335260e-01 2.229337e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702C 1.500000e+01 2.700205e-01 1.422268e-01 1.381252e-03 5.557829e-01 2.927453e-01 1.949952e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702C 2.000000e+01 2.959181e-01 1.709509e-01 1.319671e-03 6.090879e-01 3.518680e-01 1.863016e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702C 2.500000e+01 3.227112e-01 2.065481e-01 1.165105e-03 6.642362e-01 4.251377e-01 1.644812e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702C 3.000000e+01 3.456854e-01 2.444716e-01 9.561012e-04 7.115240e-01 5.031956e-01 1.349754e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702D -1.500000e+01 -2.240441e-02 3.842428e-02 2.021308e-03 -4.611498e-02 7.908866e-02 2.853537e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702D -1.000000e+01 1.102690e-01 3.669633e-02 2.752033e-03 2.269667e-01 7.553202e-02 3.885121e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702D -5.000000e+00 2.056200e-01 5.239813e-02 2.877645e-03 4.232274e-01 1.078510e-01 4.062451e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702D 0.000000e+00 1.950241e-01 7.088758e-02 2.509975e-03 4.014178e-01 1.459078e-01 3.543402e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702D 5.000000e+00 2.186899e-01 9.115382e-02 1.898605e-03 4.501293e-01 1.876218e-01 2.680313e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702D 1.000000e+01 2.476654e-01 1.163921e-01 1.563266e-03 5.097694e-01 2.395697e-01 2.206906e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702D 1.500000e+01 2.685098e-01 1.385466e-01 1.365993e-03 5.526734e-01 2.851703e-01 1.928410e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702D 2.000000e+01 2.954464e-01 1.717765e-01 1.295046e-03 6.081171e-01 3.535674e-01 1.828252e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702D 2.500000e+01 3.223624e-01 2.056041e-01 1.169839e-03 6.635182e-01 4.231948e-01 1.651494e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
WingsMid 20090702D 3.000000e+01 3.438313e-01 2.443580e-01 9.265659e-04 7.077076e-01 5.029617e-01 1.308059e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702E -1.500000e+01 -1.391878e-01 5.063371e-02 4.360665e-03 -2.864900e-01 1.042193e-01 6.156072e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702E -1.000000e+01 -1.144914e-01 3.468350e-02 3.663613e-03 -2.356575e-01 7.138902e-02 5.172024e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702E -5.000000e+00 -7.584271e-02 2.372293e-02 2.370631e-03 -1.561070e-01 4.882887e-02 3.346685e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702E 0.000000e+00 -2.723776e-02 1.844014e-02 8.317048e-04 -5.606346e-02 3.795532e-02 1.174141e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702E 5.000000e+00 4.091925e-02 2.222920e-02 -1.226586e-03 8.422406e-02 4.575434e-02 -1.731606e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702E 1.000000e+01 1.097664e-01 3.566938e-02 -3.760448e-03 2.259320e-01 7.341825e-02 -5.308729e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702E 1.500000e+01 1.465197e-01 5.649485e-02 -5.105314e-03 3.015814e-01 1.162833e-01 -7.207313e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702E 2.000000e+01 1.758843e-01 7.880686e-02 -6.158728e-03 3.620225e-01 1.622081e-01 -8.694447e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702E 2.500000e+01 2.005535e-01 1.046828e-01 -6.951738e-03 4.127991e-01 2.154686e-01 -9.813961e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702E 3.000000e+01 2.144224e-01 1.327868e-01 -7.482651e-03 4.413453e-01 2.733149e-01 -1.056346e-01 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702F -1.500000e+01 -1.361914e-01 4.911202e-02 4.397691e-03 -2.803226e-01 1.010872e-01 6.208343e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702F -1.000000e+01 -1.097516e-01 3.248038e-02 3.648560e-03 -2.259016e-01 6.685433e-02 5.150773e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702F -5.000000e+00 -7.276235e-02 2.406648e-02 2.382348e-03 -1.497667e-01 4.953601e-02 3.363226e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702F 0.000000e+00 -2.139334e-02 1.759930e-02 7.340981e-04 -4.403388e-02 3.622463e-02 1.036347e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702F 5.000000e+00 3.827647e-02 1.958697e-02 -1.239348e-03 7.878441e-02 4.031584e-02 -1.749622e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702F 1.000000e+01 1.074147e-01 3.321961e-02 -3.647782e-03 2.210915e-01 6.837589e-02 -5.149675e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702F 1.500000e+01 1.465533e-01 5.623167e-02 -5.178594e-03 3.016504e-01 1.157416e-01 -7.310764e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702F 2.000000e+01 1.778421e-01 7.836596e-02 -6.229949e-03 3.660523e-01 1.613006e-01 -8.794991e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702F 2.500000e+01 1.974511e-01 1.052685e-01 -6.930193e-03 4.064134e-01 2.166741e-01 -9.783546e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702F 3.000000e+01 2.155493e-01 1.332069e-01 -7.533087e-03 4.436648e-01 2.741796e-01 -1.063467e-01 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702G -1.500000e+01 -1.387008e-01 5.018559e-02 4.405765e-03 -2.854877e-01 1.032969e-01 6.219741e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702G -1.000000e+01 -1.103023e-01 3.176216e-02 3.607590e-03 -2.270351e-01 6.537601e-02 5.092935e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702G -5.000000e+00 -7.287158e-02 2.233702e-02 2.347707e-03 -1.499915e-01 4.597626e-02 3.314323e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702G 0.000000e+00 -2.187533e-02 1.888006e-02 6.850575e-04 -4.502598e-02 3.886080e-02 9.671147e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702G 5.000000e+00 4.003234e-02 2.076793e-02 -1.260056e-03 8.239851e-02 4.274661e-02 -1.778856e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090702G 1.000000e+01 1.093709e-01 3.641865e-02 -3.734441e-03 2.251180e-01 7.496047e-02 -5.272013e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
